,track_id,lat,lon,speed,lon_acc,lat_acc,time,type,traveled_d,avg_speed
291,292,37.98054,23.734914,19.7935,-2.9822,-1.1692,211.2, Medium Vehicle,204.48,1.547778
292,293,37.98007,23.73699,12.4374,-0.183,-0.0886,211.4, Car,211.4,14.305373
293,294,37.978411,23.735518,36.8683,-0.5484,-0.6459,211.4, Motorcycle,349.99,16.622103
294,295,37.980596,23.735037,42.4179,-1.128,-0.3726,212.8, Motorcycle,236.55,27.648121
295,296,37.980636,23.735083,41.7409,-1.9334,-1.0851,213.4, Car,483.77,44.886011
296,297,37.980622,23.735043,30.7588,2.8404,-3.1318,214.8, Bus,483.74,36.585703
297,298,37.980649,23.735081,31.9588,6.4409,-3.2853,214.8, Car,492.89,45.968721
298,299,37.980635,23.735073,40.2432,2.368,-0.9702,215.6, Motorcycle,489.51,38.477074
299,300,37.980589,23.735017,45.6797,0.7918,0.4919,217.4, Motorcycle,220.69,32.295659
300,301,37.980617,23.735057,39.1997,-6.6862,0.4817,217.8, Car,459.86,36.145951
301,302,37.978405,23.735518,30.124,5.3822,-1.0201,218.2, Taxi,265.83,15.485314
302,303,37.980628,23.73505,26.4427,7.6802,-2.3671,218.4, Car,458.12,21.700224
303,304,37.980652,23.735098,48.2772,0.1541,-0.8998,218.8, Car,483.4,47.808474
304,305,37.978367,23.737818,8.778,0.2349,-0.0041,219.2, Car,131.95,8.105998
305,306,37.980628,23.735064,37.8425,-1.3742,-0.3243,219.8, Car,384.61,25.174583
306,307,37.978404,23.735522,30.8804,2.0681,0.3693,220.6, Car,349.78,17.835916
307,308,37.980067,23.736983,14.075,-0.0408,-0.0282,220.8, Taxi,208.41,16.169694
308,309,37.980629,23.735039,52.9276,5.1737,-1.8193,223.0, Taxi,483.03,42.002383
309,310,37.980632,23.735087,53.1006,3.8229,-1.1057,223.6, Car,482.64,45.966073
310,311,37.977621,23.737409,13.4422,-1.2233,1.331,224.0, Taxi,100.27,24.390691
311,312,37.978405,23.735515,27.0803,-0.0993,-1.883,227.4, Heavy Vehicle,265.03,16.856961
312,313,37.978419,23.73554,28.0454,0.0037,-0.1675,230.2, Taxi,207.24,15.225623
313,314,37.978409,23.735533,24.3808,-0.0513,0.0189,231.8, Taxi,347.3,20.100852
314,315,37.97842,23.735519,25.2426,0.047,-0.0353,233.0, Car,215.01,10.131479
315,316,37.978416,23.735525,25.7842,0.0479,-0.0096,234.6, Car,217.01,10.015645
316,317,37.978419,23.73553,30.0962,0.1127,0.0066,237.0, Car,263.7,20.548116
317,318,37.978403,23.735528,20.6599,0.0038,-0.1038,237.8, Taxi,346.55,21.659506
318,319,37.978401,23.735535,21.7277,0.0353,0.0128,239.4, Car,356.96,22.310157
319,320,37.978416,23.735527,18.373,0.0938,0.0058,241.2, Car,363.46,11.916745
320,321,37.978427,23.737942,10.6831,-0.0117,0.0466,241.8, Car,193.89,4.096298
321,322,37.978404,23.735534,18.0718,0.0166,-0.0372,242.6, Car,326.69,23.242532
322,323,37.978407,23.735525,18.3451,0.0592,0.006,244.6, Car,349.45,13.763758
323,324,37.98061,23.735058,40.7512,0.1323,0.0667,249.0, Motorcycle,457.44,39.586283
324,325,37.977138,23.737771,10.2834,0.0132,-0.2398,249.4, Taxi,67.43,11.559601
325,326,37.978416,23.735517,19.6327,-0.136,-0.0045,250.2, Car,212.27,11.337956
326,327,37.98063,23.735092,42.1177,0.1012,-0.2059,250.4, Motorcycle,170.33,21.440484
327,328,37.980635,23.735108,33.5111,0.0572,0.0665,252.0, Car,51.28,20.980018
328,329,37.980607,23.73506,29.9251,0.0318,-0.0867,252.2, Car,479.19,35.939434
329,330,37.980621,23.735087,38.1615,0.1579,-0.0282,253.0, Car,478.83,37.968607
330,331,37.978418,23.735545,30.8961,0.0003,0.0022,253.0, Motorcycle,207.14,13.221623
331,332,37.977614,23.737386,7.4842,0.036,0.1609,253.2, Taxi,94.01,8.767701
332,333,37.980604,23.735058,33.6292,0.0048,0.2751,254.2, Car,479.9,40.365426
333,334,37.980643,23.735108,37.9558,0.1369,0.0147,254.2, Taxi,329.42,19.76544
334,335,37.98007,23.736994,7.384,-0.0179,-0.0508,254.8, Car,208.84,16.415616
335,336,37.980609,23.735054,32.9486,0.0014,0.0457,256.6, Taxi,492.08,14.059326
336,337,37.980575,23.735004,39.4989,0.0583,-0.1812,257.6, Motorcycle,120.68,20.493342
337,338,37.980642,23.735112,33.1414,0.0624,-0.0921,258.0, Car,53.81,18.627579
338,339,37.980622,23.735092,52.195,-0.0163,-0.1441,258.0, Motorcycle,188.12,38.479078
339,340,37.98064,23.735089,42.4052,0.0399,-0.2342,259.2, Car,488.55,43.969327
340,341,37.980609,23.735059,32.7018,-0.0286,-0.0322,259.4, Car,457.02,38.987601
341,342,37.977639,23.737411,17.338,0.0376,0.3356,259.4, Motorcycle,101.16,11.239993
342,343,37.980592,23.735025,21.8983,-0.0015,-0.0104,260.0, Heavy Vehicle,107.83,9.608311
343,344,37.980632,23.735083,33.2901,-0.0557,0.2406,261.0, Car,480.96,42.6468
344,345,37.98061,23.735056,33.0884,-0.0296,0.023,261.0, Taxi,461.31,18.051135
345,346,37.980601,23.735023,21.4819,0.026,-0.0507,263.0, Car,236.59,12.904835
346,347,37.980621,23.735053,41.5285,0.09,-0.0798,263.0, Motorcycle,481.93,41.30796
347,348,37.98006,23.736936,17.9071,0.0153,-0.0238,263.2, Car,206.16,17.755169
348,349,37.980657,23.735103,34.66,0.0351,0.1833,263.6, Medium Vehicle,492.71,21.8981
349,350,37.980617,23.73503,33.6403,0.0283,-0.0094,264.6, Motorcycle,484.74,38.951969
350,351,37.980627,23.735052,39.7579,-0.0336,-0.1578,264.6, Heavy Vehicle,482.14,41.326605
351,352,37.980645,23.735084,39.8638,0.0176,0.0297,265.2, Taxi,481.49,45.614878
352,353,37.980644,23.735083,40.1646,0.0478,-0.0106,266.6, Taxi,482.03,44.955871
353,354,37.977629,23.737402,7.4211,-0.3753,0.5547,267.2, Car,104.21,13.592362
354,355,37.980625,23.73505,36.8975,-0.004,-0.0749,267.8, Car,485.0,21.55559
355,356,37.980055,23.736936,14.2699,-0.0273,0.1456,268.0, Car,205.92,17.081275
356,357,37.980649,23.735063,41.5093,0.0462,-0.0684,268.8, Car,487.2,40.789075
357,358,37.980602,23.73501,40.1879,0.0437,-0.0592,269.6, Motorcycle,238.55,31.806234
358,359,37.980063,23.736945,18.3095,-0.1097,0.2297,273.2, Car,39.97,17.986944
359,360,37.978403,23.735522,20.0488,0.262,-0.388,285.8, Car,220.78,21.716209
360,361,37.977614,23.737384,9.2297,0.2447,0.0,286.2, Car,103.84,10.680992
361,362,37.978402,23.735522,21.1783,0.0353,0.1153,288.0, Car,218.51,21.611084
362,363,37.97841,23.735526,28.4788,0.0263,0.06,292.8, Motorcycle,52.29,16.513871
363,364,37.980653,23.735102,33.1787,0.0368,0.0188,296.2, Car,492.31,31.093496
364,365,37.980624,23.735054,39.4591,0.0555,0.0782,296.4, Motorcycle,484.62,42.552107
365,366,37.980639,23.735075,26.8637,0.0021,-0.0208,296.8, Car,485.66,38.852707
366,367,37.980614,23.73504,30.6263,0.0566,-0.0688,297.6, Taxi,484.2,33.781048
367,368,37.980657,23.735105,32.5142,0.0725,-0.1852,298.0, Car,484.27,33.526468
368,369,37.980062,23.736963,10.7088,-0.0194,-0.0536,298.2, Car,206.02,15.074479
369,370,37.980623,23.735057,34.1007,-0.0462,0.1087,298.4, Motorcycle,482.62,39.667194
370,371,37.980633,23.735076,27.9523,0.0533,-0.0795,299.4, Taxi,483.46,39.19928
371,372,37.980647,23.735108,33.5312,0.0337,-0.044,300.6, Car,466.35,3.239765
372,373,37.980615,23.735057,43.6215,0.0384,-0.0772,300.8, Motorcycle,482.39,47.709112
373,374,37.980603,23.735022,26.0619,0.0216,-0.1613,301.6, Bus,483.19,31.512699
374,375,37.980633,23.735083,27.5647,-0.0124,-0.0752,301.8, Car,483.91,36.293412
375,376,37.978407,23.735525,32.609,0.0843,-0.0646,302.6, Motorcycle,346.77,15.450356
376,377,37.98007,23.736987,14.9085,-0.7265,-0.3489,302.8, Motorcycle,260.28,1.81593
377,378,37.980621,23.735086,28.3627,0.0193,0.1388,303.6, Car,479.87,35.990351
378,379,37.980613,23.735054,33.2822,0.0697,-0.1448,303.8, Car,461.98,36.958234
379,380,37.977633,23.737392,7.4765,-0.5081,0.0473,304.6, Car,103.51,20.034155
380,381,37.978421,23.735549,37.0351,0.129,-0.0615,304.6, Motorcycle,345.31,15.656261
381,382,37.980645,23.735115,38.6511,0.0171,-0.0419,305.0, Car,494.17,32.944486
382,383,37.978405,23.735518,30.1604,-0.0706,-0.042,305.4, Taxi,348.26,15.910315
383,384,37.980638,23.735082,25.9967,-0.0469,0.0317,305.6, Car,490.56,30.982883
384,385,37.980613,23.735061,33.5981,-0.003,-0.0527,306.0, Car,482.03,8.239751
385,386,37.980643,23.735117,39.2567,-0.083,-0.1023,307.0, Car,489.76,33.141941
386,387,37.978406,23.735521,29.1679,-0.0733,-0.0256,307.6, Car,365.05,16.50966
387,388,37.980626,23.735088,32.9992,0.0784,0.0114,308.4, Car,481.88,36.90964
388,389,37.977629,23.737414,13.8371,-0.1359,0.1959,309.0, Car,30.65,15.763784
389,390,37.980611,23.735049,32.628,0.0993,-0.0728,310.0, Car,236.18,26.081439
390,391,37.978417,23.73552,24.7852,0.019,-0.0421,310.0, Taxi,214.77,14.533558
391,392,37.980597,23.73503,33.9236,-0.0062,-0.0017,311.2, Motorcycle,482.09,22.835654
392,393,37.97841,23.735522,24.3834,0.0638,0.0474,311.6, Car,358.48,16.760204
393,394,37.980639,23.735106,44.8581,0.0712,0.0394,311.6, Motorcycle,340.75,25.989722
394,395,37.980615,23.735049,30.1257,0.0874,-0.0509,311.8, Taxi,234.1,16.207206
395,396,37.980631,23.735069,42.4314,0.2082,-0.0121,312.8, Taxi,402.13,11.118758
396,397,37.98007,23.736973,14.2207,0.0878,-0.0558,313.0, Car,339.26,2.41463
397,398,37.978407,23.735524,21.1772,0.0585,-0.0181,313.4, Medium Vehicle,339.31,15.700556
398,399,37.977624,23.737424,9.5216,-0.4298,0.3071,313.6, Car,100.71,23.240992
399,400,37.980633,23.735087,42.5174,0.6236,0.0064,314.0, Medium Vehicle,482.63,22.44787
400,401,37.980612,23.735058,38.595,0.4052,0.0003,314.4, Taxi,480.35,24.017491
401,402,37.98062,23.735049,34.5035,0.6341,0.0187,315.2, Car,483.35,23.450928
402,403,37.977612,23.73741,10.0423,-0.302,0.4401,315.6, Car,37.69,18.335013
403,404,37.978407,23.735523,21.7573,0.0694,-0.0171,316.4, Taxi,362.1,15.781568
404,405,37.9784,23.735531,21.3709,0.0929,-0.0646,318.2, Car,219.77,16.620955
405,406,37.978406,23.735523,17.3874,0.1229,0.0116,320.2, Taxi,349.08,18.372385
406,407,37.97842,23.735516,28.9446,0.0707,0.0206,321.4, Motorcycle,349.75,21.34087
407,408,37.978411,23.73553,17.4018,0.1212,0.04,323.0, Car,348.78,18.796528
408,409,37.978408,23.735528,16.6469,0.1652,-0.0124,325.2, Taxi,217.08,17.444095
409,410,37.978427,23.735523,12.6856,-0.1682,0.0018,326.6, Car,281.85,21.138703
410,411,37.978411,23.735523,12.2455,0.1065,-0.0182,328.4, Car,347.29,12.731779
411,412,37.978421,23.735511,20.6542,0.2544,0.0133,329.2, Motorcycle,211.41,20.794684
412,413,37.978405,23.735521,9.1597,-0.0238,-0.0129,330.4, Car,349.29,12.752963
413,414,37.977621,23.737415,5.7335,0.5084,0.0,331.0, Car,73.0,0.538726
414,415,37.978403,23.735532,11.1172,0.0004,0.2159,336.6, Car,351.28,13.283761
415,416,37.98004,23.736898,20.937,-0.0969,-0.1997,337.2, Car,200.19,13.546905
416,417,37.978416,23.73552,30.8742,0.0599,-0.0674,338.4, Motorcycle,213.55,25.971998
417,418,37.980009,23.735037,6.1914,0.0007,0.0393,340.0, Motorcycle,27.54,6.196385
418,419,37.980035,23.736899,21.3987,-0.0166,-0.0502,340.0, Car,199.57,13.403654
419,420,37.978407,23.735529,16.7707,-0.0118,-0.0873,342.8, Taxi,212.24,12.567053
420,421,37.980645,23.735113,36.469,-0.0432,0.056,345.0, Car,450.31,15.831182
421,422,37.980621,23.735091,20.3685,0.023,-0.0616,345.0, Taxi,480.99,35.924575
422,423,37.978411,23.735516,18.9427,0.1353,-0.0744,345.2, Car,212.58,12.670279
423,424,37.978405,23.735525,22.317,0.0548,0.0916,347.0, Car,70.87,5.93347
424,425,37.980587,23.735039,26.6387,0.0136,-0.0076,347.4, Taxi,236.16,25.302344
425,426,37.980644,23.73512,30.9439,-0.0309,-0.0873,347.6, Car,51.6,26.535419
426,427,37.980628,23.735088,21.0473,-0.0208,-0.0005,348.0, Bus,480.81,34.618444
427,428,37.980612,23.735052,25.7222,0.0249,0.06,348.0, Taxi,481.99,37.557463
428,429,37.980037,23.736897,13.3433,-0.0725,-0.2846,349.4, Car,26.14,7.841723
429,430,37.980597,23.735033,26.2795,0.036,0.107,349.8, Car,236.83,25.374639
430,431,37.980604,23.735072,39.9149,-0.0349,-0.0416,350.4, Motorcycle,450.58,52.665779
431,432,37.980613,23.735058,44.2457,0.0497,-0.1182,351.2, Motorcycle,377.92,17.622992
432,433,37.980639,23.735116,23.2338,0.0486,-0.1686,351.2, Car,385.41,8.38862
433,434,37.978402,23.735528,18.9029,0.0506,0.0387,351.4, Taxi,349.18,16.198915
434,435,37.980626,23.735079,20.196,-0.0872,0.1447,352.0, Car,482.18,39.813426
435,436,37.980066,23.737013,15.2169,0.1423,-0.2,352.8, Car,38.07,5.27176
436,437,37.980639,23.735113,21.8697,-0.0114,0.046,352.8, Taxi,489.49,35.671449
437,438,37.980601,23.735038,27.345,0.027,0.062,353.4, Bus,483.42,20.619698
438,439,37.980613,23.735067,26.7913,-0.0061,0.1287,353.4, Car,457.22,41.565678
439,440,37.98004,23.736896,11.3578,0.0284,-0.1757,354.4, Car,26.55,5.139627
440,441,37.978423,23.735526,17.282,0.073,-0.0607,354.6, Car,211.74,14.115925
441,442,37.980525,23.734926,25.593,0.0345,0.0645,354.8, Motorcycle,239.79,3.676478
442,443,37.977621,23.737425,13.0786,0.0013,0.5466,355.8, Car,16.37,1.592943
443,444,37.98062,23.735098,37.3416,0.0169,-0.0153,356.6, Car,479.89,38.391411
444,445,37.980593,23.735032,25.2381,0.0398,0.0003,356.8, Taxi,236.28,13.853289
445,446,37.980622,23.735099,44.853,0.132,0.0371,359.4, Car,480.83,20.905849
446,447,37.9806,23.73507,28.4154,0.0385,0.066,359.4, Bus,485.39,13.93459
447,448,37.980643,23.735118,32.7509,0.0535,0.0143,359.6, Car,51.56,4.885052
448,449,37.980622,23.735112,47.2801,0.0904,-0.1577,359.8, Motorcycle,489.4,24.334987
449,450,37.980618,23.735071,36.4722,0.0855,0.1384,360.6, Motorcycle,480.4,22.815806
450,451,37.980629,23.735088,31.7822,0.0879,-0.1052,361.4, Car,480.73,24.103561
451,452,37.978414,23.735528,26.8459,0.0383,-0.0437,361.8, Car,216.67,16.115796
452,453,37.978409,23.735517,29.9849,0.0202,-0.3405,363.6, Car,215.12,15.677031
453,454,37.97762,23.737436,3.2725,0.2901,0.0,378.8, Motorcycle,98.53,12.48962
454,455,37.978356,23.737804,13.3978,-0.1637,-0.2382,380.2, Motorcycle,15.32,11.03085
455,456,37.980039,23.736898,14.7173,-0.12,-0.124,382.4, Car,198.39,13.128881
456,457,37.980637,23.735104,41.8899,0.4597,0.0207,386.4, Motorcycle,479.35,43.577235
457,458,37.980593,23.73505,44.7949,0.4817,0.1053,387.4, Motorcycle,451.36,46.425151
458,459,37.980607,23.735062,24.9828,0.0867,0.067,387.8, Taxi,479.83,32.71536
459,460,37.980582,23.735037,30.05,0.1043,0.0153,388.0, Car,231.36,20.615891
460,461,37.980632,23.735089,17.3864,0.0539,-0.019,390.2, Car,482.67,31.708074
461,462,37.978426,23.735538,36.4862,-2.1849,-0.0905,390.4, Car,214.14,13.965788
462,463,37.980589,23.735041,30.1136,0.1485,0.1977,390.8, Motorcycle,234.73,29.340905
463,464,37.978411,23.735542,71.4911,0.1561,0.0066,391.2, Motorcycle,356.46,37.303957
464,465,37.978415,23.735533,40.861,0.0862,0.0091,391.8, Motorcycle,345.88,15.963514
465,466,37.980636,23.735122,30.8004,0.2199,-0.0166,393.2, Car,480.05,38.065685
466,467,37.980602,23.735049,27.5153,0.0583,0.04,394.0, Motorcycle,451.27,34.712698
467,468,37.978429,23.735575,39.9096,0.2425,0.0439,394.0, Motorcycle,315.74,14.995755
468,469,37.980618,23.735099,18.2499,-0.2471,-0.0042,395.0, Car,454.29,38.939188
469,470,37.980593,23.735039,33.8075,0.2266,0.0009,395.0, Motorcycle,457.22,21.376444
470,471,37.980645,23.735113,36.0071,0.4457,0.0103,395.0, Car,455.45,41.196239
471,472,37.980606,23.735063,28.1682,0.063,-0.0683,395.4, Motorcycle,480.92,34.351639
472,473,37.978416,23.735535,31.8273,0.0377,-0.0457,395.4, Taxi,348.21,16.030211
473,474,37.978417,23.73552,30.6383,0.1162,-0.0383,397.0, Motorcycle,323.1,6.858319
474,475,37.980036,23.736887,24.3237,-0.1058,0.1084,397.4, Car,198.01,17.218624
475,476,37.978417,23.737922,34.9883,-0.0143,-0.0761,397.8, Car,187.05,32.066536
476,477,37.977623,23.737426,4.7062,0.1403,-0.0034,399.6, Car,26.02,8.362233
477,478,37.980593,23.735034,27.075,0.0151,-0.0485,399.6, Motorcycle,236.83,15.224633
478,479,37.980635,23.735117,34.0869,0.0203,0.1131,400.8, Car,50.04,26.489171
479,480,37.98059,23.735039,36.3992,-0.0149,-0.1392,401.2, Car,235.99,28.701592
480,481,37.980036,23.736886,22.1639,0.0484,0.01,401.4, Car,42.25,1.508858
481,482,37.980577,23.735086,31.4424,-0.033,0.42,402.6, Bus,472.05,20.928295
482,483,37.978414,23.73552,19.6613,-0.0891,0.0179,403.8, Car,217.45,14.826217
483,484,37.980616,23.735102,58.3308,0.0386,0.1138,403.8, Car,480.25,48.024793
484,485,37.980631,23.735119,39.8583,0.2805,0.0442,404.8, Car,50.66,30.395103
485,486,37.980604,23.735066,31.5275,0.0531,-0.0433,405.2, Car,477.39,15.181886
486,487,37.977624,23.737403,13.6835,-0.0217,0.2488,405.6, Car,102.42,23.337127
487,488,37.980036,23.736892,20.003,-0.0348,-0.2801,405.6, Car,29.18,2.626536
488,489,37.978414,23.735511,20.6995,-0.0193,0.0187,406.4, Car,210.25,14.725631
489,490,37.978417,23.735524,18.8027,-0.1446,-0.043,408.4, Car,354.72,17.303482
490,491,37.977625,23.737405,19.538,0.0372,0.5978,408.6, Car,102.38,23.327531
491,492,37.978397,23.735524,17.9788,-0.0389,-0.0448,408.8, Motorcycle,320.49,20.17083
492,493,37.977627,23.737401,9.2309,0.0711,0.0658,410.8, Car,103.8,21.231672
493,494,37.97841,23.735522,17.9127,0.0078,0.0119,411.4, Car,349.46,18.889596
494,495,37.97839,23.735531,42.8372,0.1094,-0.2276,412.0, Motorcycle,346.77,21.824571
495,496,37.978411,23.735522,17.3143,0.0032,-0.1819,413.4, Taxi,348.42,20.362389
496,497,37.980037,23.736894,25.5108,0.1643,0.1087,415.0, Car,403.41,13.348139
497,498,37.978408,23.73553,15.278,-0.0349,-0.0854,415.2, Taxi,347.41,20.91436
498,499,37.978365,23.73782,4.5376,-0.2323,0.3978,415.8, Motorcycle,180.08,12.515067
499,500,37.978414,23.735519,16.3874,0.1357,-0.003,417.8, Car,352.38,19.337693
500,501,37.97842,23.735506,20.311,0.0935,0.0592,419.6, Motorcycle,355.19,23.679402
501,502,37.978405,23.735526,16.2238,0.0255,0.0517,419.8, Medium Vehicle,348.15,20.479386
502,503,37.978425,23.735514,22.1796,0.1184,0.0355,421.0, Motorcycle,352.06,27.673199
503,504,37.978404,23.735528,13.6765,0.0128,0.0623,421.8, Motorcycle,355.96,13.129651
504,505,37.978402,23.735528,12.0713,0.0354,-0.0094,424.0, Medium Vehicle,354.57,12.514108
505,506,37.97845,23.735571,18.4686,0.0353,-0.1181,426.4, Motorcycle,259.87,23.744591
506,507,37.978414,23.735509,10.6723,-0.0238,-0.0206,427.0, Car,267.65,12.745447
507,508,37.978396,23.735526,8.9542,0.0077,-0.1035,427.6, Car,347.69,13.93874
508,509,37.978418,23.735517,7.9188,0.009,0.0036,430.2, Car,353.11,14.031007
509,510,37.978407,23.735545,10.6655,-0.1699,0.0134,430.6, Motorcycle,272.98,13.880205
510,511,37.980642,23.735121,28.1647,0.0185,0.1069,430.8, Motorcycle,451.41,24.254944
511,512,37.98059,23.735058,35.9931,0.0726,0.0399,431.6, Taxi,283.99,11.644441
512,513,37.980637,23.735112,30.7971,0.0686,0.0251,432.6, Car,50.83,21.27643
513,514,37.980613,23.735094,36.5049,0.1208,-0.0467,433.0, Car,237.13,36.172099
514,515,37.980606,23.735072,58.8574,-0.1457,-0.3949,433.2, Motorcycle,449.98,50.941071
515,516,37.980598,23.73504,25.5708,0.0533,0.0252,433.6, Car,236.18,22.733535
516,517,37.980526,23.734939,28.4883,0.0356,-0.0253,434.8, Heavy Vehicle,105.2,11.476375
517,518,37.980599,23.735071,32.9366,0.0955,-0.002,436.0, Car,228.28,18.343991
518,519,37.978401,23.735524,18.5869,0.0175,-0.0809,436.4, Taxi,324.47,13.67771
519,520,37.980592,23.735039,19.5485,0.0464,-0.0012,436.4, Taxi,480.97,17.177535
520,521,37.97762,23.737443,10.995,-0.1698,0.252,436.6, Motorcycle,75.2,26.540541
521,522,37.980621,23.735082,37.1577,0.0167,-0.1176,437.6, Motorcycle,480.1,37.410754
522,523,37.980584,23.735039,32.7845,-0.022,-0.303,438.4, Motorcycle,153.81,22.148201
523,524,37.980613,23.73507,33.381,-0.1814,-0.0205,438.8, Taxi,402.36,14.963616
524,525,37.980621,23.735095,53.6685,0.035,0.0748,439.4, Motorcycle,482.25,41.139731
525,526,37.980585,23.735018,18.8678,-0.0119,-0.0361,439.4, Bus,105.16,19.120586
526,527,37.98064,23.735116,39.488,0.0196,0.083,440.2, Car,480.45,36.184693
527,528,37.980609,23.7351,46.3387,-0.0495,0.0314,440.6, Taxi,454.66,20.771434
528,529,37.980603,23.735098,41.5212,-0.0194,-0.1518,442.2, Motorcycle,449.94,38.202713
529,530,37.980609,23.735061,21.0449,0.0172,0.004,442.2, Bus,480.58,12.815457
530,531,37.977625,23.737429,11.5074,-0.0912,0.6697,442.2, Car,79.19,19.797065
531,532,37.980616,23.735104,41.6445,0.0019,0.0004,443.4, Car,448.32,25.456522
532,533,37.977638,23.7374,11.1471,-0.0992,0.8174,443.6, Car,81.76,19.364483
533,534,37.97867,23.736077,12.2391,0.0224,0.0075,444.0, Motorcycle,293.18,14.03532
534,535,37.978407,23.737894,14.489,-0.0374,0.0737,444.2, Car,174.3,10.81889
535,536,37.980632,23.735125,35.9666,0.031,-0.0772,444.2, Car,49.77,27.997382
536,537,37.98,23.736826,2.2151,-0.1031,-0.0031,444.2, Taxi,191.59,7.891639
537,538,37.978412,23.735534,34.9729,0.0296,-0.0157,444.4, Taxi,209.47,13.661284
538,539,37.980622,23.73509,40.5119,-0.007,-0.0089,444.6, Taxi,478.35,43.267447
539,540,37.980622,23.735093,39.8039,-0.0003,-0.0583,446.0, Car,480.08,42.360287
540,541,37.980633,23.735126,34.9448,-0.4224,-0.0411,446.8, Taxi,381.53,13.106053
541,542,37.980608,23.735072,34.4041,-0.012,0.0345,446.8, Taxi,461.85,42.414913
542,543,37.98002,23.736861,14.9073,-0.3489,-0.0036,447.2, Car,195.15,7.474018
543,544,37.980629,23.735105,42.9956,-0.648,0.054,447.4, Motorcycle,485.39,43.252482
544,545,37.978415,23.735533,32.2369,0.014,0.0506,447.8, Car,263.98,16.052587
545,546,37.980624,23.73509,33.8805,0.0143,0.0286,448.0, Car,479.89,41.330339
546,547,37.980641,23.735112,36.895,0.0514,0.0557,449.4, Taxi,487.43,22.044473
547,548,37.978405,23.735537,25.5823,0.0085,0.0939,449.6, Car,164.42,11.791406
548,549,37.980614,23.735085,31.8747,0.0014,-0.0478,449.8, Car,479.69,21.008522
549,550,37.98059,23.73505,34.3374,0.0422,-0.0239,450.2, Taxi,479.56,24.044808
550,551,37.980024,23.736874,12.5526,-0.0523,-0.0271,451.0, Car,196.89,7.588916
551,552,37.980026,23.736873,24.0351,-0.006,0.0922,455.6, Car,197.2,7.766998
552,553,37.979494,23.736121,8.2345,-0.4027,-0.1103,457.0, Motorcycle,183.6,7.527939
553,554,37.980031,23.736885,23.7801,-0.0121,-0.0384,458.6, Taxi,198.44,7.867491
554,555,37.978409,23.735528,21.6892,0.0085,-0.0565,466.6, Car,266.16,12.347408
555,556,37.980252,23.735487,6.8901,0.0298,-0.1743,477.0, Motorcycle,61.56,13.03689
556,557,37.979511,23.736115,4.0769,-0.011,-0.1476,477.8, Motorcycle,99.14,10.315424
557,558,37.980605,23.735057,36.3257,0.101,-0.0074,478.0, Taxi,480.54,36.651065
558,559,37.97841,23.735533,34.2983,0.0059,0.0728,478.0, Car,207.71,2.194156
559,560,37.980626,23.735079,23.4536,0.0591,0.0782,479.0, Car,481.55,31.405439
560,561,37.980633,23.735117,22.2606,0.0462,-0.1155,479.0, Car,486.42,28.706476
561,562,37.980597,23.735025,30.0659,0.0213,0.0625,479.4, Taxi,476.61,34.592451
562,563,37.978412,23.735542,47.0774,0.0541,0.1332,479.6, Motorcycle,352.14,15.926021
563,564,37.977607,23.737362,25.7667,0.7785,0.1846,480.0, Motorcycle,37.55,16.898717
564,565,37.977587,23.73736,13.5371,0.1154,0.3964,480.0, Car,105.72,25.039229
565,566,37.980646,23.735106,19.2934,0.0353,-0.0734,481.2, Car,360.22,17.66759
566,567,37.980604,23.735055,33.6477,-0.0046,0.2375,481.6, Heavy Vehicle,169.23,1.806677
567,568,37.978399,23.735525,39.2793,-0.0358,0.0989,481.6, Motorcycle,356.54,15.925032
568,569,37.980628,23.735084,19.2257,0.0252,0.0826,482.0, Bus,482.91,21.785601
569,570,37.97842,23.735531,40.2583,-0.0177,-0.1308,482.2, Motorcycle,350.65,15.77912
570,571,37.978403,23.735523,40.7195,-0.0472,0.2786,482.6, Motorcycle,333.41,15.628591
571,572,37.980652,23.735113,19.5781,0.0498,0.0468,482.6, Motorcycle,489.77,18.99957
572,573,37.977466,23.737557,2.2385,-0.0975,-0.1014,482.8, Motorcycle,42.23,13.574866
573,574,37.980603,23.735059,33.6912,0.0132,-0.028,483.8, Taxi,480.49,38.10085
574,575,37.980597,23.73502,38.6755,0.0153,0.0132,484.2, Motorcycle,481.03,35.92758
575,576,37.978408,23.735525,34.8684,0.004,-0.1672,485.0, Car,355.03,14.896251
576,577,37.980607,23.735059,34.916,0.0316,0.0052,485.2, Car,482.96,35.195143
577,578,37.980596,23.735018,32.111,0.0081,-0.0471,485.6, Car,238.39,16.377774
578,579,37.980629,23.735083,14.5578,0.0409,0.0431,485.8, Car,481.4,21.882001
579,580,37.980599,23.735031,33.301,0.0206,-0.0307,486.4, Motorcycle,236.5,21.074682
580,581,37.980647,23.735112,22.3584,0.0076,-0.0893,486.4, Car,489.24,19.397315
581,582,37.980603,23.735056,33.1443,0.041,0.1241,487.4, Car,236.26,20.251208
582,583,37.980645,23.735108,20.5301,0.0057,-0.006,487.6, Car,385.67,13.24827
583,584,37.978402,23.735529,24.9969,-0.0429,-0.0142,487.6, Motorcycle,352.72,15.87224
584,585,37.980632,23.735077,13.5932,-0.0012,-0.0056,487.8, Taxi,481.84,18.651759
585,586,37.980598,23.735024,33.0977,0.0421,-0.0218,488.2, Taxi,335.99,8.494007
586,587,37.980612,23.735056,33.2455,0.0,0.0272,488.8, Car,481.3,34.653336
